tmsp,country,amount,success,PSP,3D_secured,card,success_txnFee,failure_txnFee,noOfAttempts,Month,Day,Hour,Weekday
2019-02-15 08:20:36,1,251,0,2,0,1,1,0.5,4,2,15,8,0
2019-02-15 08:23:33,1,96,0,3,1,0,3,1.0,1,2,15,8,0
2019-02-15 08:23:37,1,96,0,3,1,0,3,1.0,2,2,15,8,0
2019-02-15 08:24:30,1,96,0,1,1,0,5,2.0,3,2,15,8,0
2019-02-15 08:25:02,1,96,0,2,1,0,1,0.5,4,2,15,8,0
2019-02-15 08:25:28,1,96,1,3,1,0,3,1.0,5,2,15,8,0
2019-02-15 08:28:52,1,270,0,3,0,1,3,1.0,1,2,15,8,0
2019-02-15 08:29:11,1,270,0,3,0,1,3,1.0,2,2,15,8,0
2019-02-15 08:31:52,1,62,1,3,1,1,3,1.0,1,2,15,8,0
2019-02-15 08:33:26,1,57,0,3,0,1,3,1.0,1,2,15,8,0
2019-02-15 08:33:38,1,57,0,3,0,1,3,1.0,2,2,15,8,0
2019-02-15 08:35:49,1,289,0,2,0,1,1,0.5,1,2,15,8,0
2019-02-15 08:36:54,1,174,0,3,0,1,3,1.0,1,2,15,8,0
2019-02-15 08:38:12,1,299,0,3,0,1,3,1.0,1,2,15,8,0
2019-02-15 08:43:07,1,56,0,3,1,0,3,1.0,1,2,15,8,0
2019-02-15 08:43:26,1,56,1,2,1,0,1,0.5,2,2,15,8,0
2019-02-15 08:49:09,1,215,0,3,1,0,3,1.0,1,2,15,8,0
2019-02-15 08:51:02,1,301,0,1,0,1,5,2.0,1,2,15,8,0
2019-02-15 08:55:49,1,277,0,2,0,2,1,0.5,1,2,15,8,0
2019-02-15 08:57:02,1,107,1,3,0,1,3,1.0,1,2,15,8,0
2019-02-15 08:58:42,0,123,1,3,0,2,3,1.0,1,2,15,8,0
2019-02-15 09:00:21,1,278,0,2,1,0,1,0.5,1,2,15,9,0
2019-02-15 09:00:49,1,278,1,2,1,0,1,0.5,2,2,15,9,0
2019-02-15 09:02:07,1,286,0,3,0,2,3,1.0,1,2,15,9,0
2019-02-15 09:02:21,1,286,0,3,0,2,3,1.0,2,2,15,9,0
2019-02-15 09:02:25,1,286,0,3,0,2,3,1.0,3,2,15,9,0
2019-02-15 09:03:04,1,286,0,3,0,2,3,1.0,4,2,15,9,0
2019-02-15 09:03:14,1,286,0,3,0,2,3,1.0,5,2,15,9,0
2019-02-15 09:03:45,1,286,0,3,0,2,3,1.0,6,2,15,9,0
2019-02-15 09:05:50,1,318,1,2,0,0,1,0.5,1,2,15,9,0
2019-02-15 09:11:17,1,261,0,1,0,2,5,2.0,1,2,15,9,0
2019-02-15 09:13:23,1,103,0,3,0,2,3,1.0,1,2,15,9,0
2019-02-15 09:13:29,1,103,0,2,0,2,1,0.5,2,2,15,9,0
2019-02-15 09:14:50,1,325,0,2,0,1,1,0.5,1,2,15,9,0
2019-02-15 09:25:34,1,421,0,3,1,0,3,1.0,1,2,15,9,0
2019-02-15 09:25:48,1,421,0,3,1,0,3,1.0,2,2,15,9,0
2019-02-15 09:27:08,1,281,0,3,0,1,3,1.0,1,2,15,9,0
2019-02-15 09:27:24,1,281,0,3,0,1,3,1.0,2,2,15,9,0
2019-02-15 09:27:57,1,281,0,3,0,1,3,1.0,3,2,15,9,0
2019-02-15 09:27:58,1,281,0,0,0,1,10,5.0,4,2,15,9,0
2019-02-15 09:29:30,0,150,1,1,1,0,5,2.0,1,2,15,9,0
2019-02-15 09:33:33,1,105,0,3,1,2,3,1.0,1,2,15,9,0
2019-02-15 09:34:29,1,105,1,2,1,2,1,0.5,2,2,15,9,0
2019-02-15 09:38:02,1,66,0,3,0,2,3,1.0,1,2,15,9,0
2019-02-15 09:38:10,1,66,0,3,0,2,3,1.0,2,2,15,9,0
2019-02-15 09:39:02,1,66,0,2,0,2,1,0.5,3,2,15,9,0
2019-02-15 09:40:04,0,174,1,2,1,0,1,0.5,1,2,15,9,0
2019-02-15 09:41:20,1,175,0,3,0,1,3,1.0,1,2,15,9,0
2019-02-15 09:42:04,1,175,0,1,0,1,5,2.0,2,2,15,9,0
2019-02-15 09:42:07,1,175,0,3,0,1,3,1.0,3,2,15,9,0
2019-02-15 09:45:49,0,394,0,3,0,1,3,1.0,1,2,15,9,0
2019-02-15 09:46:20,0,394,0,3,0,1,3,1.0,2,2,15,9,0
2019-02-15 09:52:02,0,270,0,0,0,1,10,5.0,1,2,15,9,0
2019-02-15 09:52:10,0,270,0,3,0,1,3,1.0,2,2,15,9,0
2019-02-15 09:54:24,1,130,0,1,0,2,5,2.0,1,2,15,9,0
2019-02-15 09:55:58,0,287,0,3,0,1,3,1.0,1,2,15,9,0
2019-02-15 09:57:12,1,145,0,2,1,0,1,0.5,1,2,15,9,0
2019-02-15 09:57:51,1,145,0,3,1,0,3,1.0,2,2,15,9,0
2019-02-15 10:03:19,2,137,0,3,1,1,3,1.0,1,2,15,10,0
2019-02-15 10:04:05,2,137,0,2,1,1,1,0.5,2,2,15,10,0
2019-02-15 10:04:08,2,137,0,1,1,1,5,2.0,3,2,15,10,0
2019-02-15 10:04:30,2,137,1,3,1,1,3,1.0,4,2,15,10,0
2019-02-15 10:06:18,1,225,0,3,0,1,3,1.0,1,2,15,10,0
2019-02-15 10:07:32,2,92,0,1,0,1,5,2.0,1,2,15,10,0
2019-02-15 10:08:29,2,92,1,2,0,1,1,0.5,2,2,15,10,0
2019-02-15 10:10:59,1,173,1,1,1,1,5,2.0,1,2,15,10,0
2019-02-15 10:15:22,0,230,0,1,0,0,5,2.0,1,2,15,10,0
2019-02-15 10:19:16,1,167,0,3,1,2,3,1.0,1,2,15,10,0
2019-02-15 10:19:48,1,167,1,3,1,2,3,1.0,2,2,15,10,0
2019-02-15 10:22:27,1,104,0,3,0,1,3,1.0,1,2,15,10,0
2019-02-15 10:22:58,1,104,0,3,0,1,3,1.0,2,2,15,10,0
2019-02-15 10:26:06,2,256,0,3,0,2,3,1.0,1,2,15,10,0
2019-02-15 10:30:56,1,155,0,0,0,0,10,5.0,1,2,15,10,0
2019-02-15 10:33:01,2,130,0,1,1,1,5,2.0,1,2,15,10,0
2019-02-15 10:34:48,2,185,0,2,0,0,1,0.5,1,2,15,10,0
2019-02-15 10:37:20,2,173,0,3,0,0,3,1.0,1,2,15,10,0
2019-02-15 10:38:01,2,173,1,3,0,0,3,1.0,2,2,15,10,0
2019-02-15 10:39:52,1,186,1,3,1,1,3,1.0,1,2,15,10,0
2019-02-15 10:41:52,1,274,1,1,0,1,5,2.0,1,2,15,10,0
2019-02-15 10:44:33,2,160,1,3,0,2,3,1.0,1,2,15,10,0
2019-02-15 10:50:05,1,283,0,0,0,1,10,5.0,1,2,15,10,0
2019-02-15 10:51:44,1,305,0,3,0,0,3,1.0,1,2,15,10,0
2019-02-15 10:54:57,0,192,1,1,0,0,5,2.0,1,2,15,10,0
2019-02-15 11:01:01,2,117,0,3,0,1,3,1.0,1,2,15,11,0
2019-02-15 11:01:57,2,117,1,3,0,1,3,1.0,2,2,15,11,0
2019-02-15 11:04:20,1,179,0,3,0,2,3,1.0,1,2,15,11,0
2019-02-15 11:05:00,1,179,0,3,0,2,3,1.0,2,2,15,11,0
2019-02-15 11:05:09,1,179,0,3,0,2,3,1.0,3,2,15,11,0
2019-02-15 11:06:21,1,220,0,3,0,1,3,1.0,1,2,15,11,0
2019-02-15 11:07:48,1,281,0,1,1,1,5,2.0,1,2,15,11,0
2019-02-15 11:09:45,0,321,0,3,0,0,3,1.0,1,2,15,11,0
2019-02-15 11:13:22,1,318,0,3,1,0,3,1.0,1,2,15,11,0
2019-02-15 11:13:46,1,318,0,2,1,0,1,0.5,2,2,15,11,0
2019-02-15 11:16:17,1,366,0,3,0,1,3,1.0,1,2,15,11,0
2019-02-15 11:16:43,1,366,1,3,0,1,3,1.0,2,2,15,11,0
2019-02-15 11:22:51,1,209,1,2,0,1,1,0.5,1,2,15,11,0
2019-02-15 11:31:15,1,135,1,3,0,0,3,1.0,1,2,15,11,0
2019-02-15 11:33:50,1,279,0,3,1,1,3,1.0,1,2,15,11,0
2019-02-15 11:36:59,1,391,0,3,0,1,3,1.0,1,2,15,11,0
2019-02-15 11:37:05,1,391,0,1,0,1,5,2.0,2,2,15,11,0
2019-02-15 11:43:55,2,33,0,3,1,0,3,1.0,1,2,15,11,0
2019-02-15 11:44:27,2,33,0,3,1,0,3,1.0,2,2,15,11,0
2019-02-15 11:45:15,2,33,1,3,1,0,3,1.0,3,2,15,11,0
2019-02-15 11:47:31,2,193,0,3,0,2,3,1.0,1,2,15,11,0
2019-02-15 11:51:40,1,339,0,3,0,2,3,1.0,1,2,15,11,0
2019-02-15 11:52:11,1,339,0,3,0,2,3,1.0,2,2,15,11,0
2019-02-15 11:53:06,1,339,0,3,0,2,3,1.0,3,2,15,11,0
2019-02-15 11:53:46,1,339,1,2,0,2,1,0.5,4,2,15,11,0
2019-02-15 11:55:25,1,322,1,1,1,2,5,2.0,1,2,15,11,0
2019-02-15 11:56:44,1,225,0,0,0,1,10,5.0,1,2,15,11,0
2019-02-15 11:58:19,0,333,0,3,0,1,3,1.0,1,2,15,11,0
2019-02-15 12:01:30,1,225,0,3,0,0,3,1.0,1,2,15,12,0
2019-02-15 12:01:39,1,225,0,3,0,0,3,1.0,2,2,15,12,0
2019-02-15 12:02:34,1,225,0,2,0,0,1,0.5,3,2,15,12,0
2019-02-15 12:03:12,1,225,0,3,0,0,3,1.0,4,2,15,12,0
2019-02-15 12:03:19,1,225,0,2,0,0,1,0.5,5,2,15,12,0
2019-02-15 12:07:03,1,270,0,1,0,1,5,2.0,1,2,15,12,0
2019-02-15 12:12:44,2,196,0,3,0,0,3,1.0,1,2,15,12,0
2019-02-15 12:16:16,1,294,0,2,0,2,1,0.5,1,2,15,12,0
2019-02-15 12:20:42,1,280,0,2,0,1,1,0.5,1,2,15,12,0
2019-02-15 12:22:56,1,112,0,3,1,0,3,1.0,1,2,15,12,0
2019-02-15 12:24:05,1,268,0,2,0,1,1,0.5,1,2,15,12,0
2019-02-15 12:27:00,1,303,0,3,0,1,3,1.0,1,2,15,12,0
2019-02-15 12:27:40,1,303,0,3,0,1,3,1.0,2,2,15,12,0
2019-02-15 12:27:59,1,303,0,2,0,1,1,0.5,3,2,15,12,0
2019-02-15 12:29:10,1,378,0,2,0,2,1,0.5,1,2,15,12,0
2019-02-15 12:30:20,2,198,0,1,0,2,5,2.0,1,2,15,12,0
2019-02-15 12:32:00,0,128,0,3,0,1,3,1.0,1,2,15,12,0
2019-02-15 12:32:37,0,128,0,3,0,1,3,1.0,2,2,15,12,0
2019-02-15 12:33:04,0,128,0,3,0,1,3,1.0,3,2,15,12,0
2019-02-15 12:33:24,0,128,0,3,0,1,3,1.0,4,2,15,12,0
2019-02-15 12:33:31,0,128,1,3,0,1,3,1.0,5,2,15,12,0
2019-02-15 12:35:59,1,203,0,1,0,2,5,2.0,1,2,15,12,0
2019-02-15 12:36:43,1,203,0,2,0,2,1,0.5,2,2,15,12,0
2019-02-15 12:37:24,1,203,0,3,0,2,3,1.0,3,2,15,12,0
2019-02-15 12:39:21,1,279,0,2,0,1,1,0.5,1,2,15,12,0
2019-02-15 12:40:28,1,404,0,3,0,1,3,1.0,1,2,15,12,0
2019-02-15 12:44:47,0,82,0,2,0,1,1,0.5,1,2,15,12,0
2019-02-15 12:45:39,0,82,1,3,0,1,3,1.0,2,2,15,12,0
2019-02-15 12:48:13,1,177,1,3,0,1,3,1.0,1,2,15,12,0
2019-02-15 12:54:41,1,239,0,3,0,0,3,1.0,1,2,15,12,0
2019-02-15 12:55:33,1,239,0,1,0,0,5,2.0,2,2,15,12,0
2019-02-15 12:55:47,1,239,0,3,0,0,3,1.0,3,2,15,12,0
2019-02-15 12:56:31,1,239,0,3,0,0,3,1.0,4,2,15,12,0
2019-02-15 12:57:03,1,239,0,3,0,0,3,1.0,5,2,15,12,0
2019-02-15 13:01:23,0,233,0,2,0,1,1,0.5,1,2,15,13,0
2019-02-15 13:03:39,1,227,0,3,0,1,3,1.0,1,2,15,13,0
2019-02-15 13:09:11,1,121,0,2,0,0,1,0.5,1,2,15,13,0
2019-02-15 13:09:29,1,121,0,3,0,0,3,1.0,2,2,15,13,0
2019-02-15 13:10:19,1,121,1,1,0,0,5,2.0,3,2,15,13,0
2019-02-15 13:12:19,1,373,0,2,0,0,1,0.5,1,2,15,13,0
2019-02-15 13:12:36,1,373,0,3,0,0,3,1.0,2,2,15,13,0
2019-02-15 13:14:22,1,213,0,3,0,0,3,1.0,1,2,15,13,0
2019-02-15 13:17:55,2,402,1,1,1,0,5,2.0,1,2,15,13,0
2019-02-15 13:20:21,2,73,0,1,0,0,5,2.0,1,2,15,13,0
2019-02-15 13:20:43,2,73,0,2,0,0,1,0.5,2,2,15,13,0
2019-02-15 13:20:50,2,73,0,2,0,0,1,0.5,3,2,15,13,0
2019-02-15 13:21:04,2,73,0,2,0,0,1,0.5,4,2,15,13,0
2019-02-15 13:21:29,2,73,0,3,0,0,3,1.0,5,2,15,13,0
2019-02-15 13:22:10,2,73,0,3,0,0,3,1.0,6,2,15,13,0
2019-02-15 13:22:37,2,73,0,2,0,0,1,0.5,7,2,15,13,0
2019-02-15 13:25:00,2,209,0,2,0,2,1,0.5,1,2,15,13,0
2019-02-15 13:25:02,2,209,0,3,0,2,3,1.0,2,2,15,13,0
2019-02-15 13:25:21,2,209,0,3,0,2,3,1.0,3,2,15,13,0
2019-02-15 13:26:59,0,293,0,3,0,1,3,1.0,1,2,15,13,0
2019-02-15 13:27:25,0,293,0,2,0,1,1,0.5,2,2,15,13,0
2019-02-15 13:28:23,0,293,0,2,0,1,1,0.5,3,2,15,13,0
2019-02-15 13:30:32,1,192,0,3,1,0,3,1.0,1,2,15,13,0
2019-02-15 13:30:39,1,192,0,1,1,0,5,2.0,2,2,15,13,0
2019-02-15 13:30:42,1,192,0,3,1,0,3,1.0,3,2,15,13,0
2019-02-15 13:31:07,1,192,1,3,1,0,3,1.0,4,2,15,13,0
2019-02-15 13:33:16,1,201,0,1,1,0,5,2.0,1,2,15,13,0
2019-02-15 13:34:17,1,345,0,2,1,1,1,0.5,1,2,15,13,0
2019-02-15 13:34:58,1,345,0,3,1,1,3,1.0,2,2,15,13,0
2019-02-15 13:35:36,1,345,0,3,1,1,3,1.0,3,2,15,13,0
2019-02-15 13:36:29,1,345,1,3,1,1,3,1.0,4,2,15,13,0
2019-02-15 13:39:12,0,191,1,3,1,0,3,1.0,1,2,15,13,0
2019-02-15 13:41:43,2,118,0,3,0,1,3,1.0,1,2,15,13,0
2019-02-15 13:42:42,2,118,0,2,0,1,1,0.5,2,2,15,13,0
2019-02-15 13:43:36,2,118,0,3,0,1,3,1.0,3,2,15,13,0
2019-02-15 13:44:00,2,118,0,1,0,1,5,2.0,4,2,15,13,0
2019-02-15 13:45:36,0,114,1,1,1,1,5,2.0,1,2,15,13,0
2019-02-15 13:47:53,0,144,0,2,1,2,1,0.5,1,2,15,13,0
2019-02-15 13:48:20,0,144,0,3,1,2,3,1.0,2,2,15,13,0
2019-02-15 13:52:56,1,180,0,3,0,1,3,1.0,1,2,15,13,0
2019-02-15 13:53:11,1,180,0,3,0,1,3,1.0,2,2,15,13,0
2019-02-15 13:53:49,1,180,0,1,0,1,5,2.0,3,2,15,13,0
2019-02-15 13:54:18,1,180,0,3,0,1,3,1.0,4,2,15,13,0
2019-02-15 13:55:21,0,309,0,0,0,2,10,5.0,1,2,15,13,0
2019-02-15 13:56:36,1,224,0,3,0,1,3,1.0,1,2,15,13,0
2019-02-15 13:57:21,1,224,0,2,0,1,1,0.5,2,2,15,13,0
2019-02-15 13:58:24,0,209,0,3,0,2,3,1.0,1,2,15,13,0
2019-02-15 13:58:43,0,209,0,3,0,2,3,1.0,2,2,15,13,0
2019-02-15 14:01:06,0,268,1,1,1,1,5,2.0,1,2,15,14,0
2019-02-15 14:04:23,1,141,0,3,1,0,3,1.0,1,2,15,14,0
2019-02-15 14:08:18,0,62,0,2,0,1,1,0.5,1,2,15,14,0
2019-02-15 14:08:45,0,62,0,2,0,1,1,0.5,2,2,15,14,0
2019-02-15 14:12:16,1,177,0,3,0,2,3,1.0,1,2,15,14,0
2019-02-15 14:12:38,1,177,0,3,0,2,3,1.0,2,2,15,14,0
2019-02-15 14:15:33,1,51,0,2,1,1,1,0.5,1,2,15,14,0
2019-02-15 14:16:17,1,51,0,2,1,1,1,0.5,2,2,15,14,0
2019-02-15 14:20:37,1,76,0,3,0,1,3,1.0,1,2,15,14,0
2019-02-15 14:21:33,1,76,0,2,0,1,1,0.5,2,2,15,14,0
2019-02-15 14:22:20,1,76,0,0,0,1,10,5.0,3,2,15,14,0
2019-02-15 14:22:39,1,76,0,3,0,1,3,1.0,4,2,15,14,0
2019-02-15 14:24:25,2,161,0,3,1,1,3,1.0,1,2,15,14,0
2019-02-15 14:28:43,1,205,0,2,0,1,1,0.5,1,2,15,14,0
2019-02-15 14:28:57,1,205,0,3,0,1,3,1.0,2,2,15,14,0
2019-02-15 14:29:38,1,205,0,3,0,1,3,1.0,3,2,15,14,0
2019-02-15 14:32:10,1,102,0,1,0,2,5,2.0,1,2,15,14,0
2019-02-15 14:36:10,1,273,0,3,0,1,3,1.0,1,2,15,14,0
2019-02-15 14:37:09,1,273,1,0,0,1,10,5.0,2,2,15,14,0
2019-02-15 14:38:40,2,44,0,3,0,1,3,1.0,1,2,15,14,0
2019-02-15 14:39:11,2,44,0,3,0,1,3,1.0,2,2,15,14,0
2019-02-15 14:41:15,2,310,0,2,0,1,1,0.5,1,2,15,14,0
2019-02-15 14:42:03,2,310,0,3,0,1,3,1.0,2,2,15,14,0
2019-02-15 14:42:14,2,310,0,3,0,1,3,1.0,3,2,15,14,0
2019-02-15 14:46:22,1,313,0,3,1,1,3,1.0,1,2,15,14,0
2019-02-15 14:46:44,1,313,0,3,1,1,3,1.0,2,2,15,14,0
2019-02-15 14:50:45,2,171,0,1,1,0,5,2.0,1,2,15,14,0
2019-02-15 14:52:18,1,232,0,1,1,2,5,2.0,1,2,15,14,0
2019-02-15 14:54:42,1,81,0,3,1,2,3,1.0,1,2,15,14,0
2019-02-15 15:00:52,1,181,0,0,0,2,10,5.0,1,2,15,15,0
2019-02-15 15:01:12,1,181,0,1,0,2,5,2.0,2,2,15,15,0
2019-02-15 15:01:24,1,181,0,1,0,2,5,2.0,3,2,15,15,0
2019-02-15 15:01:25,1,181,0,2,0,2,1,0.5,4,2,15,15,0
2019-02-15 15:02:06,1,181,1,1,0,2,5,2.0,5,2,15,15,0
2019-02-15 15:03:35,1,181,1,3,0,1,3,1.0,6,2,15,15,0
2019-02-15 15:08:30,1,389,0,3,0,1,3,1.0,1,2,15,15,0
2019-02-15 15:11:59,1,203,0,2,0,1,1,0.5,1,2,15,15,0
2019-02-15 15:12:38,1,203,0,3,0,1,3,1.0,2,2,15,15,0
2019-02-15 15:13:58,2,319,0,2,1,0,1,0.5,1,2,15,15,0
2019-02-15 15:14:12,2,319,0,3,1,0,3,1.0,2,2,15,15,0
2019-02-15 15:16:04,0,49,1,3,1,1,3,1.0,1,2,15,15,0
2019-02-15 15:17:44,1,150,0,3,0,1,3,1.0,1,2,15,15,0
2019-02-15 15:20:20,2,371,0,3,0,1,3,1.0,1,2,15,15,0
2019-02-15 15:21:03,2,371,0,3,0,1,3,1.0,2,2,15,15,0
2019-02-15 15:21:49,2,371,0,1,0,1,5,2.0,3,2,15,15,0
2019-02-15 15:22:53,1,237,0,3,0,0,3,1.0,1,2,15,15,0
2019-02-15 15:24:32,1,16,0,2,1,1,1,0.5,1,2,15,15,0
2019-02-15 15:27:50,1,285,0,3,0,1,3,1.0,1,2,15,15,0
2019-02-15 15:28:23,1,285,0,3,0,1,3,1.0,2,2,15,15,0
2019-02-15 15:28:59,1,285,1,2,0,1,1,0.5,3,2,15,15,0
2019-02-15 15:31:22,1,176,1,0,0,0,10,5.0,1,2,15,15,0
2019-02-15 15:32:45,1,117,0,1,0,0,5,2.0,1,2,15,15,0
2019-02-15 15:32:58,1,117,1,3,0,0,3,1.0,2,2,15,15,0
2019-02-15 15:34:47,2,77,0,2,0,1,1,0.5,1,2,15,15,0
2019-02-15 15:35:57,0,232,1,0,0,2,10,5.0,1,2,15,15,0
2019-02-15 15:38:12,1,193,1,2,0,2,1,0.5,1,2,15,15,0
2019-02-15 15:40:25,1,148,0,1,0,2,5,2.0,1,2,15,15,0
2019-02-15 15:42:24,2,232,0,3,1,2,3,1.0,1,2,15,15,0
2019-02-15 15:42:43,2,232,0,2,1,2,1,0.5,2,2,15,15,0
2019-02-15 15:43:25,2,232,1,3,1,2,3,1.0,3,2,15,15,0
2019-02-15 15:46:31,1,173,0,0,0,2,10,5.0,1,2,15,15,0
2019-02-15 15:53:13,0,174,0,2,0,1,1,0.5,1,2,15,15,0
2019-02-15 15:57:24,1,234,0,3,0,0,3,1.0,1,2,15,15,0
2019-02-15 15:57:56,1,234,0,2,0,0,1,0.5,2,2,15,15,0
2019-02-15 15:59:11,1,203,0,3,0,1,3,1.0,1,2,15,15,0
2019-02-15 15:59:38,1,203,0,3,0,1,3,1.0,2,2,15,15,0
2019-02-15 16:00:17,1,203,0,2,0,1,1,0.5,3,2,15,16,0
2019-02-15 16:01:35,1,125,0,3,0,0,3,1.0,1,2,15,16,0
2019-02-15 16:02:03,1,125,0,2,0,0,1,0.5,2,2,15,16,0
2019-02-15 16:02:40,1,125,1,2,0,0,1,0.5,3,2,15,16,0
2019-02-15 16:05:09,1,329,0,3,0,1,3,1.0,1,2,15,16,0
2019-02-15 16:06:13,1,29,0,3,0,1,3,1.0,1,2,15,16,0
2019-02-15 16:08:15,1,250,0,3,0,2,3,1.0,1,2,15,16,0
2019-02-15 16:08:51,1,250,1,0,0,2,10,5.0,2,2,15,16,0
2019-02-15 16:09:55,2,201,0,3,0,0,3,1.0,1,2,15,16,0
2019-02-15 16:11:08,1,90,0,3,0,1,3,1.0,1,2,15,16,0
2019-02-15 16:11:32,1,90,0,3,0,1,3,1.0,2,2,15,16,0
2019-02-15 16:14:08,1,188,0,2,1,1,1,0.5,1,2,15,16,0
2019-02-15 16:14:12,1,188,0,3,1,1,3,1.0,2,2,15,16,0
2019-02-15 16:17:00,0,134,0,3,1,0,3,1.0,1,2,15,16,0
2019-02-15 16:17:46,0,134,0,3,1,0,3,1.0,2,2,15,16,0
2019-02-15 16:17:49,0,134,0,1,1,0,5,2.0,3,2,15,16,0
2019-02-15 16:18:38,0,134,0,2,1,0,1,0.5,4,2,15,16,0
2019-02-15 16:21:07,0,349,0,1,1,0,5,2.0,1,2,15,16,0
2019-02-15 16:22:49,1,235,0,0,0,1,10,5.0,1,2,15,16,0
2019-02-15 16:22:50,1,235,0,3,0,1,3,1.0,2,2,15,16,0
2019-02-15 16:24:21,0,260,0,3,0,1,3,1.0,1,2,15,16,0
2019-02-15 16:24:37,0,260,0,2,0,1,1,0.5,2,2,15,16,0
2019-02-15 16:25:28,0,260,0,2,0,1,1,0.5,3,2,15,16,0
2019-02-15 16:28:15,1,116,0,1,0,0,5,2.0,1,2,15,16,0
2019-02-15 16:28:51,1,116,0,3,0,0,3,1.0,2,2,15,16,0
2019-02-15 16:29:04,1,116,0,3,0,0,3,1.0,3,2,15,16,0
2019-02-15 16:29:33,1,116,1,3,0,0,3,1.0,4,2,15,16,0
2019-02-15 16:34:46,1,165,0,2,1,1,1,0.5,1,2,15,16,0
2019-02-15 16:40:11,1,159,0,3,0,2,3,1.0,1,2,15,16,0
2019-02-15 16:40:58,1,159,0,3,0,2,3,1.0,2,2,15,16,0
2019-02-15 16:41:01,1,159,1,1,0,2,5,2.0,3,2,15,16,0
2019-02-15 16:44:31,1,295,1,1,0,1,5,2.0,1,2,15,16,0
2019-02-15 16:46:44,1,163,0,3,0,2,3,1.0,1,2,15,16,0
2019-02-15 16:47:08,1,163,0,3,0,2,3,1.0,2,2,15,16,0
2019-02-15 16:47:48,1,163,0,0,0,2,10,5.0,3,2,15,16,0
2019-02-15 16:48:24,1,163,0,2,0,2,1,0.5,4,2,15,16,0
2019-02-15 16:49:39,0,273,0,3,0,1,3,1.0,1,2,15,16,0
2019-02-15 16:51:01,1,121,0,1,0,2,5,2.0,1,2,15,16,0
2019-02-15 16:56:36,1,267,0,3,0,0,3,1.0,1,2,15,16,0
2019-02-15 16:57:08,1,267,0,2,0,0,1,0.5,2,2,15,16,0
2019-02-15 16:58:48,1,283,0,3,0,1,3,1.0,1,2,15,16,0
2019-02-15 16:59:01,1,283,0,3,0,1,3,1.0,2,2,15,16,0
2019-02-15 17:00:46,1,108,0,3,0,1,3,1.0,1,2,15,17,0
2019-02-15 17:01:01,1,108,1,1,0,1,5,2.0,2,2,15,17,0
2019-02-15 17:02:06,1,77,0,1,0,2,5,2.0,1,2,15,17,0
2019-02-15 17:02:18,1,77,0,1,0,2,5,2.0,2,2,15,17,0
2019-02-15 17:03:00,1,77,1,3,0,2,3,1.0,3,2,15,17,0
2019-02-15 17:04:34,2,195,1,3,1,1,3,1.0,1,2,15,17,0
2019-02-15 17:06:10,1,205,0,1,0,0,5,2.0,1,2,15,17,0
2019-02-15 17:08:25,1,152,0,1,0,2,5,2.0,1,2,15,17,0
2019-02-15 17:10:06,1,62,0,3,1,1,3,1.0,1,2,15,17,0
2019-02-15 17:10:29,1,62,0,2,1,1,1,0.5,2,2,15,17,0
2019-02-15 17:11:17,1,62,0,3,1,1,3,1.0,3,2,15,17,0
2019-02-15 17:12:20,2,250,0,1,0,0,5,2.0,1,2,15,17,0
2019-02-15 17:14:32,1,313,0,2,1,1,1,0.5,1,2,15,17,0
2019-02-15 17:15:09,1,313,0,2,1,1,1,0.5,2,2,15,17,0
2019-02-15 17:16:26,0,281,0,1,0,1,5,2.0,1,2,15,17,0
2019-02-15 17:17:15,0,281,1,1,0,1,5,2.0,2,2,15,17,0
2019-02-15 17:18:46,1,218,0,3,0,0,3,1.0,1,2,15,17,0
2019-02-15 17:19:52,1,206,0,3,0,0,3,1.0,1,2,15,17,0
2019-02-15 17:20:13,1,206,0,3,0,0,3,1.0,2,2,15,17,0
2019-02-15 17:21:10,1,206,0,3,0,0,3,1.0,3,2,15,17,0
2019-02-15 17:21:20,1,206,0,3,0,0,3,1.0,4,2,15,17,0
2019-02-15 17:23:56,1,285,1,3,1,1,3,1.0,1,2,15,17,0
2019-02-15 17:25:52,1,340,0,2,0,0,1,0.5,1,2,15,17,0
2019-02-15 17:25:53,1,340,0,1,0,0,5,2.0,2,2,15,17,0
2019-02-15 17:26:24,1,340,0,3,0,0,3,1.0,3,2,15,17,0
2019-02-15 17:29:03,1,152,0,1,0,0,5,2.0,1,2,15,17,0
2019-02-15 17:29:39,1,152,1,3,0,0,3,1.0,2,2,15,17,0
2019-02-15 17:30:59,2,204,0,2,0,2,1,0.5,1,2,15,17,0
2019-02-15 17:32:52,1,35,0,2,0,1,1,0.5,1,2,15,17,0
2019-02-15 17:34:38,1,178,0,3,0,2,3,1.0,1,2,15,17,0
2019-02-15 17:35:02,1,178,0,3,0,2,3,1.0,2,2,15,17,0
2019-02-15 17:35:07,1,178,0,3,0,2,3,1.0,3,2,15,17,0
2019-02-15 17:37:37,1,274,0,1,0,1,5,2.0,1,2,15,17,0
2019-02-15 17:37:40,1,274,0,1,0,1,5,2.0,2,2,15,17,0
2019-02-15 17:46:15,1,101,0,3,0,1,3,1.0,1,2,15,17,0
2019-02-15 17:46:24,1,101,1,0,0,1,10,5.0,2,2,15,17,0
2019-02-15 17:49:17,2,369,1,2,0,1,1,0.5,1,2,15,17,0
2019-02-15 17:52:08,1,404,0,1,0,1,5,2.0,1,2,15,17,0
