tmsp,amount,success,3D_secured,success_txnFee,failure_txnFee,noOfAttempts,Month,Day,Hour,country_Germany,country_Switzerland,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,card_Master,card_Visa,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
2019-02-12 01:42:40,288,0,0,3,1.0,3,2,12,1,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 01:43:28,288,0,0,3,1.0,4,2,12,1,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 01:44:53,446,0,0,3,1.0,1,2,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 01:45:44,446,0,0,3,1.0,2,2,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 01:47:00,401,0,0,3,1.0,1,2,12,1,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 01:49:04,296,0,0,10,5.0,1,2,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 01:49:52,296,0,0,3,1.0,2,2,12,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 01:52:43,277,0,0,5,2.0,1,2,12,1,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 01:58:53,174,0,1,5,2.0,1,2,12,1,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 02:00:04,312,0,0,5,2.0,1,2,12,2,0,1,1,0,0,0,0,0,0,0,0,1,0
2019-02-12 02:02:52,237,0,1,3,1.0,1,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:03:05,237,0,1,3,1.0,2,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:03:41,237,0,1,3,1.0,3,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:04:42,296,0,0,3,1.0,1,2,12,2,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 02:05:59,325,0,1,3,1.0,1,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:06:14,325,0,1,3,1.0,2,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:06:27,325,0,1,3,1.0,3,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:10:36,218,0,0,1,0.5,1,2,12,2,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:10:50,218,0,0,1,0.5,2,2,12,2,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:11:50,218,0,0,3,1.0,3,2,12,2,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:14:03,135,1,0,5,2.0,1,2,12,2,0,1,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 02:15:58,179,1,0,3,1.0,1,2,12,2,0,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 02:17:41,208,0,0,1,0.5,1,2,12,2,0,1,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:17:56,208,0,0,3,1.0,2,2,12,2,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:18:53,208,0,0,3,1.0,3,2,12,2,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:20:43,210,0,0,1,0.5,1,2,12,2,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:20:48,210,0,0,3,1.0,2,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:21:01,210,1,0,3,1.0,3,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:23:22,194,0,0,5,2.0,1,2,12,2,0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 02:25:00,272,0,0,3,1.0,1,2,12,2,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 02:26:02,240,0,1,3,1.0,1,2,12,2,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 02:27:24,181,0,1,1,0.5,1,2,12,2,0,1,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:28:34,323,0,0,1,0.5,1,2,12,2,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:29:11,323,0,0,5,2.0,2,2,12,2,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 02:31:44,140,0,0,5,2.0,1,2,12,2,0,1,1,0,0,0,0,0,0,0,0,1,0
2019-02-12 02:33:42,189,0,0,1,0.5,1,2,12,2,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 02:35:09,86,0,1,1,0.5,1,2,12,2,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 02:37:24,113,0,0,5,2.0,1,2,12,2,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 02:38:54,170,0,0,3,1.0,1,2,12,2,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 02:44:24,184,0,0,1,0.5,1,2,12,2,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 02:48:38,209,0,0,3,1.0,1,2,12,2,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 02:48:42,209,0,0,5,2.0,2,2,12,2,1,0,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 02:52:22,363,0,0,3,1.0,1,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:55:19,249,0,0,3,1.0,1,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:55:40,249,0,0,3,1.0,2,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:55:58,249,0,0,10,5.0,3,2,12,2,1,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 02:56:30,249,0,0,3,1.0,4,2,12,2,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 02:58:41,116,0,0,10,5.0,1,2,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-12 03:00:26,25,0,0,5,2.0,1,2,12,3,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:02:03,146,0,1,1,0.5,1,2,12,3,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 03:03:57,131,0,0,1,0.5,1,2,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:08:48,150,0,0,3,1.0,1,2,12,3,0,1,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 03:08:53,150,1,0,3,1.0,2,2,12,3,0,1,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 03:11:10,398,0,1,5,2.0,1,2,12,3,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:12:02,398,0,1,1,0.5,2,2,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:14:22,172,0,0,5,2.0,1,2,12,3,1,0,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 03:15:04,172,1,0,3,1.0,2,2,12,3,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 03:17:54,168,0,0,3,1.0,1,2,12,3,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:19:07,205,0,0,5,2.0,1,2,12,3,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:19:50,205,0,0,3,1.0,2,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:20:02,205,0,0,5,2.0,3,2,12,3,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:20:37,205,0,0,3,1.0,4,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:28:42,295,0,0,3,1.0,1,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:29:36,295,0,0,1,0.5,2,2,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:29:50,295,0,0,3,1.0,3,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:30:23,295,0,0,3,1.0,4,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:30:33,295,0,0,3,1.0,5,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:30:54,295,0,0,1,0.5,6,2,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:30:54,295,0,0,5,2.0,7,2,12,3,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:30:54,295,0,0,3,1.0,8,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:34:45,341,0,0,3,1.0,1,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:35:14,341,0,0,5,2.0,2,2,12,3,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:36:12,341,0,0,3,1.0,3,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:37:17,214,0,0,3,1.0,1,2,12,3,0,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 03:37:52,214,1,0,1,0.5,2,2,12,3,0,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 03:40:00,122,0,0,3,1.0,1,2,12,3,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 03:40:07,122,0,0,3,1.0,2,2,12,3,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 03:41:21,230,0,0,3,1.0,1,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:41:55,230,0,0,3,1.0,2,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:42:00,230,0,0,3,1.0,3,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:42:28,230,0,0,3,1.0,4,2,12,3,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 03:42:45,230,0,0,1,0.5,5,2,12,3,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:43:22,230,0,0,10,5.0,6,2,12,3,1,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:46:15,278,0,1,1,0.5,1,2,12,3,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 03:46:48,278,0,1,5,2.0,2,2,12,3,1,0,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 03:49:16,153,0,0,5,2.0,1,2,12,3,0,1,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 03:51:02,357,0,0,3,1.0,1,2,12,3,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 03:51:51,357,1,0,3,1.0,2,2,12,3,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 03:55:15,79,0,0,5,2.0,1,2,12,3,0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 03:56:13,79,0,0,1,0.5,2,2,12,3,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:56:25,79,0,0,1,0.5,3,2,12,3,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 03:56:52,79,1,0,10,5.0,4,2,12,3,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 04:00:58,182,1,0,10,5.0,1,2,12,4,1,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 04:02:22,106,0,0,3,1.0,1,2,12,4,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:03:13,106,1,0,3,1.0,2,2,12,4,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:05:19,44,0,0,5,2.0,1,2,12,4,0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 04:05:42,44,0,0,3,1.0,2,2,12,4,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:08:09,9,0,0,3,1.0,1,2,12,4,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:08:25,9,0,0,1,0.5,2,2,12,4,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:10:37,89,0,1,3,1.0,1,2,12,4,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:11:22,89,1,1,3,1.0,2,2,12,4,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:15:01,272,1,0,3,1.0,1,2,12,4,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 04:17:05,294,0,1,3,1.0,1,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:18:04,294,0,1,3,1.0,2,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:19:26,209,0,0,1,0.5,1,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:21:38,129,0,0,5,2.0,1,2,12,4,1,0,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 04:25:20,46,0,0,1,0.5,1,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:27:09,241,1,0,10,5.0,1,2,12,4,0,1,0,0,0,0,1,0,0,0,0,1,0
2019-02-12 04:28:46,101,0,0,3,1.0,1,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:29:41,101,0,0,1,0.5,2,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:31:43,326,0,1,3,1.0,1,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:32:21,326,0,1,1,0.5,2,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:34:01,276,1,1,1,0.5,1,2,12,4,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 04:35:24,152,0,0,3,1.0,1,2,12,4,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:38:31,348,0,1,1,0.5,1,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:42:22,237,1,0,10,5.0,1,2,12,4,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-12 04:44:54,206,0,0,5,2.0,1,2,12,4,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 04:46:09,177,1,0,10,5.0,1,2,12,4,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-12 04:48:34,210,0,0,3,1.0,1,2,12,4,0,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 04:48:41,210,0,0,3,1.0,2,2,12,4,0,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 04:48:54,210,0,0,3,1.0,3,2,12,4,0,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 04:50:09,292,0,0,3,1.0,1,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:50:19,292,0,0,5,2.0,2,2,12,4,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 04:50:21,292,0,0,3,1.0,3,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:51:32,279,1,1,1,0.5,1,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:52:50,341,0,0,1,0.5,1,2,12,4,0,1,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:54:00,232,0,0,1,0.5,1,2,12,4,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:54:18,232,1,0,5,2.0,2,2,12,4,0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 04:57:18,224,0,1,3,1.0,1,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 04:58:17,224,0,1,1,0.5,2,2,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 04:59:07,224,0,1,3,1.0,3,2,12,4,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:02:54,334,0,0,3,1.0,1,2,12,5,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:10:16,192,1,0,10,5.0,1,2,12,5,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-12 05:11:38,221,0,0,3,1.0,1,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:12:07,221,0,0,3,1.0,2,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:13:05,221,0,0,1,0.5,3,2,12,5,0,1,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 05:13:26,221,0,0,3,1.0,4,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:13:38,221,0,0,3,1.0,5,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:13:52,221,0,0,3,1.0,6,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:14:00,221,0,0,5,2.0,7,2,12,5,0,1,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 05:14:22,221,0,0,3,1.0,8,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:15:09,221,0,0,1,0.5,9,2,12,5,0,1,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 05:17:05,321,0,0,3,1.0,1,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:18:04,321,0,0,3,1.0,2,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:18:10,321,0,0,3,1.0,3,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:19:19,19,0,0,3,1.0,1,2,12,5,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:19:37,19,0,0,3,1.0,2,2,12,5,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:20:33,19,0,0,3,1.0,3,2,12,5,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:21:01,19,0,0,3,1.0,4,2,12,5,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:22:12,204,0,0,3,1.0,1,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:22:59,204,0,0,3,1.0,2,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:26:17,128,0,1,3,1.0,1,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:27:11,128,0,1,3,1.0,2,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:27:32,128,1,1,3,1.0,3,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:29:05,334,0,0,5,2.0,1,2,12,5,0,1,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 05:30:36,126,0,0,1,0.5,1,2,12,5,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 05:33:01,262,0,0,1,0.5,1,2,12,5,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 05:34:39,57,0,0,10,5.0,1,2,12,5,1,0,0,0,0,0,1,0,0,0,0,1,0
2019-02-12 05:35:11,57,1,0,3,1.0,2,2,12,5,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:38:30,214,0,0,10,5.0,1,2,12,5,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 05:38:35,214,0,0,3,1.0,2,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:38:56,214,0,0,1,0.5,3,2,12,5,0,1,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 05:40:16,115,0,1,3,1.0,1,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:44:00,216,0,0,3,1.0,1,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:44:09,216,0,0,3,1.0,2,2,12,5,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 05:45:14,250,0,0,3,1.0,1,2,12,5,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:48:20,124,0,0,3,1.0,1,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:49:14,124,0,0,3,1.0,2,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:49:50,124,0,0,3,1.0,3,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:50:32,124,1,0,3,1.0,4,2,12,5,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:52:36,152,1,0,3,1.0,1,2,12,5,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 05:58:09,128,1,0,1,0.5,1,2,12,5,0,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 05:59:43,420,0,0,3,1.0,1,2,12,5,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 05:59:49,420,0,0,3,1.0,2,2,12,5,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:02:09,322,1,0,1,0.5,1,2,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:03:57,251,0,0,1,0.5,1,2,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:04:20,251,0,0,5,2.0,2,2,12,6,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:05:58,95,1,0,3,1.0,1,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:07:06,68,0,0,5,2.0,1,2,12,6,1,0,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 06:08:30,277,0,0,3,1.0,1,2,12,6,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:08:42,277,0,0,1,0.5,2,2,12,6,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:08:45,277,0,0,5,2.0,3,2,12,6,0,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:10:16,231,1,1,10,5.0,1,2,12,6,1,0,0,0,0,0,1,0,0,0,0,1,0
2019-02-12 06:12:28,180,0,0,1,0.5,1,2,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:12:49,180,0,0,3,1.0,2,2,12,6,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:13:34,180,0,0,3,1.0,3,2,12,6,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:13:43,180,0,0,5,2.0,4,2,12,6,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:14:02,180,1,0,10,5.0,5,2,12,6,1,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:16:21,189,0,0,5,2.0,1,2,12,6,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:17:23,229,1,0,10,5.0,1,2,12,6,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:19:13,134,1,0,3,1.0,1,2,12,6,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-02-12 06:20:22,208,0,0,3,1.0,1,2,12,6,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:20:40,208,1,0,1,0.5,2,2,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:24:02,230,0,0,1,0.5,1,2,12,6,0,1,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 06:24:21,230,0,0,3,1.0,2,2,12,6,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:24:34,230,1,0,1,0.5,3,2,12,6,0,1,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 06:26:03,192,1,1,10,5.0,1,2,12,6,1,0,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:27:56,193,0,0,1,0.5,1,2,12,6,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:29:25,232,0,0,3,1.0,1,2,12,6,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:29:45,232,0,0,3,1.0,2,2,12,6,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:31:05,302,0,1,3,1.0,1,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:31:15,302,0,1,3,1.0,2,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:31:56,302,0,1,3,1.0,3,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:32:52,302,0,1,3,1.0,4,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:33:43,302,0,1,3,1.0,5,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:35:54,282,0,0,3,1.0,1,2,12,6,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:36:12,282,0,0,3,1.0,2,2,12,6,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:37:02,282,0,0,5,2.0,3,2,12,6,1,0,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:38:31,175,0,0,3,1.0,1,2,12,6,0,1,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 06:38:43,175,0,0,10,5.0,2,2,12,6,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-02-12 06:41:57,203,0,0,5,2.0,1,2,12,6,1,0,1,0,0,0,1,0,0,0,0,1,0
2019-02-12 06:42:02,203,0,0,1,0.5,2,2,12,6,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 06:42:12,203,0,0,3,1.0,3,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:43:07,203,0,0,3,1.0,4,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:45:06,186,0,1,1,0.5,1,2,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:46:33,339,1,0,10,5.0,1,2,12,6,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-12 06:47:56,349,0,0,3,1.0,1,2,12,6,1,0,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:52:34,89,0,0,1,0.5,1,2,12,6,1,0,0,1,0,0,1,0,0,0,0,1,0
2019-02-12 06:55:35,207,0,1,3,1.0,1,2,12,6,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:56:00,207,1,1,3,1.0,2,2,12,6,0,1,0,0,1,0,1,0,0,0,0,1,0
2019-02-12 06:57:49,231,0,0,1,0.5,1,2,12,6,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 06:58:52,103,0,0,1,0.5,1,2,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 07:01:35,371,1,1,3,1.0,1,2,12,7,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:02:47,143,0,0,3,1.0,1,2,12,7,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:09:11,157,0,0,3,1.0,1,2,12,7,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:09:58,157,0,0,3,1.0,2,2,12,7,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:10:39,157,0,0,1,0.5,3,2,12,7,1,0,0,1,0,1,0,0,0,0,0,1,0
2019-02-12 07:11:17,157,0,0,3,1.0,4,2,12,7,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:11:19,157,1,0,3,1.0,5,2,12,7,1,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:12:56,168,0,0,5,2.0,1,2,12,7,0,1,1,0,0,1,0,0,0,0,0,1,0
2019-02-12 07:15:00,18,0,0,3,1.0,1,2,12,7,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:15:04,18,0,0,3,1.0,2,2,12,7,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-02-12 07:18:27,276,0,0,10,5.0,1,2,12,7,0,0,0,0,0,0,1,0,0,0,0,1,0
2019-02-12 07:20:27,112,1,0,3,1.0,1,2,12,7,1,0,0,0,1,1,0,0,0,0,0,1,0
